0.3
0.4000000000
0.0754718387,0.0667535909,0.0598409678,0.0542256655,0.0495738039,0.0456570214,0.0423138420,0.0394268587,0.0369086594,0.0346928237,0.0327279779,0.0309737631,0.0293980328,0.0279748656,0.0266831277,0.0255054166,0.0244272719,0.0234365795,0.0225231137,0.0216781832,0.0208943540,0.0201652294,0.0194852756,0.0188496810,0.0182542418,0.0176952691,0.0171695124,0.0166740966,0.0162064687,0.0157643548,0.0153457220,0.0149487483,0.0145717950,0.0142133849,0.0138721826,0.0135469779,0.0132366714,0.0129402623,0.0126568375,0.0123855620,0.0121256710,0.0118764627,0.0116372916,0.0114075634,0.0111867295,0.0109742833,0.0107697558,0.0105727124,0.0103827497,0.0101994927,
0.0781603933,0.0688982854,0.0615987532,0.0556977695,0.0508285412,0.0467422272,0.0432640533,0.0402676634,0.0376594389,0.0353685413,0.0333403805,0.0315322089,0.0299100754,0.0284466733,0.0271197907,0.0259111753,0.0248056896,0.0237906740,0.0228554591,0.0219909901,0.0211895320,0.0204444377,0.0197499635,0.0191011202,0.0184935536,0.0179234463,0.0173874377,0.0168825573,0.0164061700,0.0159559301,0.0155297422,0.0151257293,0.0147422045,0.0143776479,0.0140306863,0.0137000758,0.0133846873,0.0130834931,0.0127955560,0.0125200197,0.0122560999,0.0120030771,0.0117602902,0.0115271303,0.0113030359,0.0110874884,0.0108800080,0.0106801501,0.0104875023,0.0103016812,
0.0808193632,0.0710219859,0.0633431709,0.0571627955,0.0520812432,0.0478293943,0.0442193785,0.0411160641,0.0384197664,0.0360553394,0.0339650635,0.0321038705,0.0304360574,0.0289329740,0.0275713634,0.0263321499,0.0251995395,0.0241603439,0.0232034638,0.0223194914,0.0215003999,0.0207392990,0.0200302409,0.0193680641,0.0187482678,0.0181669096,0.0176205213,0.0171060397,0.0166207493,0.0161622343,0.0157283381,0.0153171298,0.0149268754,0.0145560129,0.0142031320,0.0138669559,0.0135463258,0.0132401878,0.0129475810,0.0126676277,0.0123995246,0.0121425347,0.0118959812,0.0116592409,0.0114317395,0.0112129464,0.0110023710,0.0107995588,0.0106040885,0.0104155683,
0.0834456792,0.0731206329,0.0650693577,0.0586152614,0.0533259679,0.0489122498,0.0451733156,0.0419654095,0.0391829024,0.0367464381,0.0345952428,0.0326819869,0.0309692624,0.0294271120,0.0280312628,0.0267618385,0.0256024073,0.0245392670,0.0235609002,0.0226575563,0.0218209244,0.0210438777,0.0203202695,0.0196447706,0.0190127375,0.0184201057,0.0178633020,0.0173391729,0.0168449240,0.0163780712,0.0159363979,0.0155179206,0.0151208587,0.0147436094,0.0143847258,0.0140428986,0.0137169402,0.0134057705,0.0131084055,0.0128239465,0.0125515710,0.0122905252,0.0120401165,0.0117997078,0.0115687118,0.0113465863,0.0111328300,0.0109269786,0.0107286015,0.0105372990,
0.0860455015,0.0751998152,0.0667821910,0.0600593424,0.0545662515,0.0499937686,0.0461283553,0.0428177747,0.0399505672,0.0374432537,0.0352320748,0.0332674918,0.0315104321,0.0299296636,0.0284999218,0.0272005500,0.0260144941,0.0249275503,0.0239277936,0.0230051380,0.0221509958,0.0213580087,0.0206198359,0.0199309837,0.0192866690,0.0186827077,0.0181154238,0.0175815749,0.0170782896,0.0166030163,0.0161534795,0.0157276440,0.0153236835,0.0149399546,0.0145749745,0.0142274019,0.0138960205,0.0135797246,0.0132775072,0.0129884485,0.0127117077,0.0124465137,0.0121921586,0.0119479912,0.0117134116,0.0114878657,0.0112708417,0.0110618655,0.0108604976,0.0106663300,
0.0886209264,0.0772610146,0.0684825494,0.0614953887,0.0558020030,0.0510735000,0.0470837563,0.0436721862,0.0407216018,0.0381444807,0.0358741378,0.0338588725,0.0320579835,0.0304389914,0.0289756627,0.0276465769,0.0264340715,0.0253234521,0.0243023945,0.0233604850,0.0224888641,0.0216799470,0.0209272024,0.0202249755,0.0195683460,0.0189530124,0.0183751978,0.0178315722,0.0173191883,0.0168354283,0.0163779587,0.0159446931,0.0155337601,0.0151434764,0.0147723237,0.0144189289,0.0140820475,0.0137605484,0.0134534015,0.0131596668,0.0128784845,0.0126090669,0.0123506907,0.0121026909,0.0118644545,0.0116354163,0.0114150536,0.0112028826,0.0109984549,0.0108013542,
0.0911734556,0.0793051925,0.0701708837,0.0629234149,0.0570328803,0.0521508155,0.0480386637,0.0445276103,0.0414948329,0.0388488370,0.0365200664,0.0344546998,0.0326104394,0.0309535836,0.0294569489,0.0280983666,0.0268595775,0.0257254064,0.0246831377,0.0237220357,0.0228329747,0.0220081473,0.0212408349,0.0205252245,0.0198562609,0.0192295270,0.0186411464,0.0180877031,0.0175661749,0.0170738787,0.0166084236,0.0161676729,0.0157497105,0.0153528136,0.0149754289,0.0146161518,0.0142737098,0.0139469466,0.0136348096,0.0133363381,0.0130506541,0.0127769529,0.0125144961,0.0122626048,0.0120206535,0.0117880653,0.0115643069,0.0113488850,0.0111413421,0.0109412538,
0.0937041188,0.0813329079,0.0718473230,0.0643431917,0.0582583662,0.0532249717,0.0489921573,0.0453829909,0.0422691003,0.0395550835,0.0371685623,0.0350536322,0.0331664277,0.0314720473,0.0299423748,0.0285545069,0.0272895986,0.0261320025,0.0250686180,0.0240883937,0.0231819416,0.0223412354,0.0215593727,0.0208303842,0.0201490821,0.0195109353,0.0189119694,0.0183486835,0.0178179816,0.0173171159,0.0168436391,0.0163953644,0.0159703318,0.0155667794,0.0151831190,0.0148179151,0.0144698673,0.0141377944,0.0138206213,0.0135173670,0.0132271351,0.0129491044,0.0126825213,0.0124266932,0.0121809819,0.0119447990,0.0117176009,0.0114988843,0.0112881831,0.0110850646,
0.0962135723,0.0833444102,0.0735117567,0.0657543151,0.0594778257,0.0542951550,0.0499432876,0.0462372756,0.0430432750,0.0402620349,0.0378183999,0.0356544165,0.0337246774,0.0319931012,0.0304306549,0.0290137130,0.0277228543,0.0265419668,0.0254575718,0.0244583065,0.0235345249,0.0226779855,0.0218816041,0.0211392582,0.0204456285,0.0197960720,0.0191865174,0.0186133798,0.0180734905,0.0175640378,0.0170825185,0.0166266965,0.0161945681,0.0157843328,0.0153943678,0.0150232072,0.0146695226,0.0143321083,0.0140098667,0.0137017970,0.0134069844,0.0131245911,0.0128538486,0.0125940505,0.0123445462,0.0121047359,0.0118740653,0.0116520217,0.0114381301,0.0112319496,

0.5000000000
0.0713187153,0.0613766544,0.0538673682,0.0479952630,0.0432775576,0.0394043027,0.0361673933,0.0334219137,0.0310638462,0.0290165940,0.0272225041,0.0256373520,0.0242266471,0.0229630943,0.0218248104,0.0207940465,0.0198562556,0.0189994013,0.0182134392,0.0174899210,0.0168216892,0.0162026401,0.0156275366,0.0150918596,0.0145916892,0.0141236083,0.0136846247,0.0132721072,0.0128837322,0.0125174406,0.0121714010,0.0118439790,0.0115337114,0.0112392845,0.0109595154,0.0106933361,0.0104397799,0.0101979697,0.0099671076,0.0097464667,0.0095353828,0.0093332482,0.0091395056,0.0089536429,0.0087751891,0.0086037097,0.0084388037,0.0082801004,0.0081272561,0.0079799523,
0.0733057446,0.0628435484,0.0549947041,0.0488887448,0.0440031565,0.0400053141,0.0366734055,0.0338538332,0.0314368635,0.0293420120,0.0275089068,0.0258913758,0.0244535034,0.0231669324,0.0220089752,0.0209612643,0.0200087708,0.0191390786,0.0183418404,0.0176083641,0.0169312945,0.0163043657,0.0157222068,0.0151801874,0.0146742946,0.0142010330,0.0137573439,0.0133405397,0.0129482485,0.0125783696,0.0122290357,0.0118985813,0.0115855162,0.0112885029,0.0110063378,0.0107379345,0.0104823104,0.0102385738,0.0100059145,0.0097835941,0.0095709384,0.0093673305,0.0091722051,0.0089850430,0.0088053663,0.0086327348,0.0084667422,0.0083070126,0.0081531982,0.0080049763,
0.0752589519,0.0642909627,0.0561132102,0.0497810993,0.0447331719,0.0406147366,0.0371907107,0.0342991228,0.0318247405,0.0296833461,0.0278119602,0.0261625431,0.0246978138,0.0233883970,0.0222108338,0.0211461630,0.0201788927,0.0192962418,0.0184875715,0.0177439546,0.0170578450,0.0164228200,0.0158333792,0.0152847842,0.0147729316,0.0142942497,0.0138456153,0.0134242854,0.0130278407,0.0126541400,0.0123012804,0.0119675659,0.0116514795,0.0113516604,0.0110668842,0.0107960465,0.0105381485,0.0102922845,0.0100576313,0.0098334393,0.0096190242,0.0094137601,0.0092170734,0.0090284374,0.0088473678,0.0086734182,0.0085061769,0.0083452631,0.0081903243,0.0080410339,
0.0771865024,0.0657253786,0.0572278391,0.0506760107,0.0454702682,0.0412344221,0.0377205150,0.0347584741,0.0322277574,0.0300405465,0.0281313478,0.0264503225,0.0249588726,0.0236266411,0.0224294241,0.0213476871,0.0203654905,0.0194696991,0.0186493917,0.0178954129,0.0172000305,0.0165566692,0.0159597019,0.0154042851,0.0148862264,0.0144018795,0.0139480574,0.0135219626,0.0131211294,0.0127433760,0.0123867646,0.0120495689,0.0117302450,0.0114274090,0.0111398158,0.0108663430,0.0106059755,0.0103577933,0.0101209606,0.0098947162,0.0096783656,0.0094712737,0.0092728585,0.0090825861,0.0088999652,0.0087245433,0.0085559030,0.0083936585,0.0082374528,0.0080869548,
0.0790962841,0.0671531034,0.0583434992,0.0515772431,0.0462172961,0.0418664973,0.0382643702,0.0352329804,0.0326466399,0.0304140422,0.0284672588,0.0267547071,0.0252365127,0.0238813659,0.0226643394,0.0215653406,0.0205679940,0.0196588196,0.0188266197,0.0180620160,0.0173570940,0.0167051284,0.0161003679,0.0155378647,0.0150133394,0.0145230713,0.0140638106,0.0136327057,0.0132272445,0.0128452050,0.0124846148,0.0121437166,0.0118209405,0.0115148786,0.0112242655,0.0109479604,0.0106849319,0.0104342455,0.0101950526,0.0099665803,0.0097481238,0.0095390385,0.0093387341,0.0091466689,0.0089623446,0.0087853027,0.0086151198,0.0084514050,0.0082937963,0.0081419584,
0.0809869245,0.0685716658,0.0594569434,0.0524810298,0.0469701554,0.0425066595,0.0388178624,0.0357181806,0.0330769239,0.0307993971,0.0288153060,0.0270713734,0.0255264838,0.0241484003,0.0229114909,0.0217951193,0.0207824844,0.0198597689,0.0190155050,0.0182400955,0.0175254472,0.0168646874,0.0162519425,0.0156821622,0.0151509808,0.0146546045,0.0141897210,0.0137534254,0.0133431592,0.0129566606,0.0125919224,0.0122471571,0.0119207680,0.0116113239,0.0113175387,0.0110382532,0.0107724196,0.0105190891,0.0102773997,0.0100465671,0.0098258759,0.0096146720,0.0094123565,0.0092183800,0.0090322373,0.0088534631,0.0086816286,0.0085163372,0.0083572222,0.0082039439,
0.0828600388,0.0699816679,0.0605679971,0.0533866286,0.0477276965,0.0431534697,0.0393793492,0.0362122910,0.0335167301,0.0311946695,0.0291735101,0.0273983228,0.0258267816,0.0244257446,0.0231688913,0.0220350537,0.0210070139,0.0200706240,0.0192141512,0.0184277832,0.0177032511,0.0170335371,0.0164126467,0.0158354286,0.0152974316,0.0147947895,0.0143241282,0.0138824896,0.0134672694,0.0130761661,0.0127071378,0.0123583669,0.0120282298,0.0117152721,0.0114181869,0.0111357965,0.0108670369,0.0106109445,0.0103666444,0.0101333403,0.0099103062,0.0096968786,0.0094924500,0.0092964628,0.0091084049,0.0089278046,0.0087542269,0.0085872700,0.0084265621,0.0082717590,
0.0847166197,0.0713832533,0.0616761732,0.0542931039,0.0484886708,0.0438054632,0.0399472192,0.0367136034,0.0339642890,0.0315980548,0.0295400498,0.0277337311,0.0261355888,0.0247115955,0.0234347567,0.0222833826,0.0212398468,0.0202896767,0.0194208786,0.0186234288,0.0178888849,0.0172100859,0.0165809181,0.0159961303,0.0154511866,0.0149421491,0.0144655822,0.0140184751,0.0135981781,0.0132023498,0.0128289140,0.0124760227,0.0121420260,0.0118254460,0.0115249549,0.0112393566,0.0109675708,0.0107086191,0.0104616134,0.0102257457,0.0100002792,0.0097845408,0.0095779142,0.0093798340,0.0091897809,0.0090072764,0.0088318797,0.0086631834,0.0085008108,0.0083444129,
0.0865627692,0.0727814954,0.0627856683,0.0552039458,0.0492560061,0.0444651194,0.0405235912,0.0372239437,0.0344211866,0.0320109399,0.0299161459,0.0280786789,0.0264538670,0.0250068130,0.0237098590,0.0225408023,0.0214816132,0.0205174988,0.0196362079,0.0188275075,0.0180827835,0.0173947330,0.0167571239,0.0161646055,0.0156125581,0.0150969720,0.0146143506,0.0141616302,0.0137361157,0.0133354261,0.0129574505,0.0126003109,0.0122623305,0.0119420078,0.0116379944,0.0113490756,0.0110741543,0.0108122375,0.0105624237,0.0103238930,0.0100958978,0.0098777552,0.0096688401,0.0094685791,0.0092764453,0.0090919540,0.0089146579,0.0087441442,0.0085800310,0.0084219647,

0.6000000000
0.0668262040,0.0563094531,0.0486527442,0.0428290417,0.0382504832,0.0345563060,0.0315128407,0.0289620742,0.0267933230,0.0249267471,0.0233033056,0.0218783985,0.0206177055,0.0194943858,0.0184871459,0.0175788770,0.0167556747,0.0160061231,0.0153207612,0.0146916819,0.0141122259,0.0135767442,0.0130804141,0.0126190932,0.0121892035,0.0117876387,0.0114116886,0.0110589781,0.0107274170,0.0104151583,0.0101205642,0.0098421769,0.0095786949,0.0093289522,0.0090919016,0.0088665995,0.0086521935,0.0084479120,0.0082530543,0.0080669830,0.0078891170,0.0077189252,0.0075559214,0.0073996596,0.0072497301,0.0071057556,0.0069673882,0.0068343067,0.0067062137,0.0065828340,
0.0682058658,0.0572382022,0.0493091716,0.0433096237,0.0386116635,0.0348331760,0.0317282868,0.0291316121,0.0269278130,0.0250339974,0.0233890600,0.0219469657,0.0206723735,0.0195377018,0.0185211094,0.0176050760,0.0167753842,0.0160203761,0.0153304022,0.0146974067,0.0141146114,0.0135762723,0.0130774897,0.0126140581,0.0121823480,0.0117792101,0.0114018989,0.0110480094,0.0107154265,0.0104022822,0.0101069207,0.0098278690,0.0095638126,0.0093135742,0.0090760970,0.0088504291,0.0086357109,0.0084311644,0.0082360835,0.0080498261,0.0078718067,0.0077014906,0.0075383885,0.0073820514,0.0072320670,0.0070880559,0.0069496682,0.0068165808,0.0066884948,0.0065651337,
0.0695627840,0.0581617982,0.0499716925,0.0438034679,0.0389906780,0.0351307770,0.0319662615,0.0293247428,0.0270864642,0.0251656387,0.0234992025,0.0220397580,0.0207509942,0.0196046236,0.0185782825,0.0176540575,0.0168174306,0.0160565116,0.0153614687,0.0147241023,0.0141375191,0.0135958822,0.0130942164,0.0126282544,0.0121943157,0.0117892087,0.0114101524,0.0110547123,0.0107207479,0.0104063700,0.0101099046,0.0098298633,0.0095649179,0.0093138799,0.0090756822,0.0088493643,0.0086340590,0.0084289816,0.0082334203,0.0080467276,0.0078683138,0.0076976399,0.0075342132,0.0073775815,0.0072273298,0.0070830760,0.0069444679,0.0068111805,0.0066829133,0.0065593877,
0.0709022393,0.0590831090,0.0506413851,0.0443103721,0.0393864169,0.0354473572,0.0322245592,0.0295389418,0.0272665300,0.0253187731,0.0236307354,0.0221537165,0.0208504754,0.0196920473,0.0186555659,0.0177227381,0.0168787555,0.0161115024,0.0154109699,0.0147688178,0.0141780400,0.0136327085,0.0131277735,0.0126589067,0.0122223767,0.0118149498,0.0114338093,0.0110764909,0.0107408289,0.0104249123,0.0101270486,0.0098457334,0.0095796249,0.0093275224,0.0090883487,0.0088611339,0.0086450031,0.0084391645,0.0082429000,0.0080555569,0.0078765403,0.0077053072,0.0075413608,0.0073842456,0.0072335435,0.0070888695,0.0069498692,0.0068162152,0.0066876047,0.0065637578,
0.0722364581,0.0600116667,0.0513256703,0.0448361543,0.0398034810,0.0357865846,0.0325061244,0.0297765848,0.0274699341,0.0254949606,0.0237849239,0.0222898642,0.0209716404,0.0198006301,0.0187534771,0.0178115179,0.0169596596,0.0161855645,0.0154790494,0.0148316346,0.0142362021,0.0136867331,0.0131781030,0.0127059221,0.0122664079,0.0118562838,0.0114726972,0.0111131531,0.0107754598,0.0104576841,0.0101581144,0.0098752296,0.0096076735,0.0093542332,0.0091138202,0.0088854552,0.0086682548,0.0084614197,0.0082642252,0.0080760127,0.0078961822,0.0077241858,0.0075595227,0.0074017335,0.0072503967,0.0071051244,0.0069655593,0.0068313714,0.0067022560,0.0065779306,
0.0735556761,0.0609369465,0.0520138000,0.0453701392,0.0402314269,0.0361383280,0.0328011743,0.0300282491,0.0276876111,0.0256854825,0.0239533812,0.0224401302,0.0211067168,0.0199228808,0.0188647901,0.0179134206,0.0170534011,0.0162721774,0.0155593947,0.0149064366,0.0143060748,0.0137522002,0.0132396148,0.0127638674,0.0123211247,0.0119080673,0.0115218066,0.0111598167,0.0108198798,0.0105000403,0.0101985670,0.0099139221,0.0096447348,0.0093897793,0.0091479559,0.0089182757,0.0086998462,0.0084918606,0.0082935874,0.0081043618,0.0079235782,0.0077506841,0.0075851741,0.0074265850,0.0072744915,0.0071285026,0.0069882581,0.0068534253,0.0067236971,0.0065987888,
0.0748750073,0.0618715362,0.0527163397,0.0459213144,0.0406780051,0.0365093560,0.0331156871,0.0302992671,0.0279243588,0.0258946888,0.0241400777,0.0226081601,0.0212590698,0.0200619206,0.0189924123,0.0180311644,0.0171625308,0.0163737419,0.0156542724,0.0149953693,0.0143896935,0.0138310457,0.0133141534,0.0128345037,0.0123882116,0.0119719141,0.0115826859,0.0112179697,0.0108755207,0.0105533602,0.0102497369,0.0099630958,0.0096920507,0.0094353626,0.0091919201,0.0089607238,0.0087408723,0.0085315506,0.0083320199,0.0081416089,0.0079597063,0.0077857544,0.0076192430,0.0074597047,0.0073067104,0.0071598657,0.0070188071,0.0068831991,0.0067527319,0.0066271186,
0.0761815469,0.0628025735,0.0534208285,0.0464777611,0.0411318796,0.0368889098,0.0334394542,0.0305799453,0.0281709612,0.0261138045,0.0243366449,0.0227859599,0.0214210510,0.0202104203,0.0191293095,0.0181579889,0.0172805423,0.0164839883,0.0157576334,0.0150925895,0.0144814081,0.0139178004,0.0133964197,0.0129126919,0.0124626802,0.0120429783,0.0116506238,0.0112830281,0.0109379194,0.0106132954,0.0103073850,0.0100186152,0.0097455847,0.0094870408,0.0092418604,0.0090090335,0.0087876494,0.0085768847,0.0083759932,0.0081842971,0.0080011792,0.0078260762,0.0076584731,0.0074978984,0.0073439188,0.0071961364,0.0070541843,0.0069177243,0.0067864435,0.0066600527,
0.0774906906,0.0637431217,0.0541384563,0.0470491932,0.0416015935,0.0372845902,0.0337793067,0.0308764772,0.0284330768,0.0263480333,0.0245478965,0.0229780049,0.0215968399,0.0203722990,0.0192791700,0.0182973764,0.0174107331,0.0166060473,0.0158724571,0.0152009392,0.0145839349,0.0140150651,0.0134889086,0.0130008287,0.0125468366,0.0121234816,0.0117277638,0.0113570624,0.0110090778,0.0106817840,0.0103733889,0.0100823015,0.0098071046,0.0095465316,0.0092994469,0.0090648297,0.0088417596,0.0086294046,0.0084270107,0.0082338931,0.0080494284,0.0078730477,0.0077042311,0.0075425021,0.0073874237,0.0072385937,0.0070956422,0.0069582274,0.0068260339,0.0066987696,

0.7000000000
0.0625742104,0.0518739945,0.0442988696,0.0386542195,0.0342854938,0.0308040045,0.0279643864,0.0256041121,0.0236112546,0.0219062171,0.0204308462,0.0191416662,0.0180055233,0.0169966941,0.0160949141,0.0152840030,0.0145508848,0.0138848776,0.0132771695,0.0127204267,0.0122084958,0.0117361759,0.0112990408,0.0108933002,0.0105156892,0.0101633804,0.0098339134,0.0095251363,0.0092351596,0.0089623170,0.0087051335,0.0084622985,0.0082326439,0.0080151249,0.0078088045,0.0076128394,0.0074264692,0.0072490060,0.0070798262,0.0069183630,0.0067641003,0.0066165670,0.0064753320,0.0063400006,0.0062102100,0.0060856269,0.0059659441,0.0058508779,0.0057401663,0.0056335668,
0.0634674814,0.0523986698,0.0446173463,0.0388482861,0.0344002987,0.0308662280,0.0279906448,0.0256051941,0.0235944048,0.0218764367,0.0203916680,0.0190956343,0.0179544997,0.0169420604,0.0160377074,0.0152250091,0.0144907041,0.0138239713,0.0132158940,0.0126590579,0.0121472479,0.0116752150,0.0112384955,0.0108332696,0.0104562492,0.0101045883,0.0097758117,0.0094677559,0.0091785220,0.0089064360,0.0086500169,0.0084079494,0.0081790614,0.0079623051,0.0077567408,0.0075615236,0.0073758914,0.0071991552,0.0070306905,0.0068699298,0.0067163566,0.0065694993,0.0064289269,0.0062942443,0.0061650889,0.0060411274,0.0059220526,0.0058075812,0.0056974513,0.0055914205,
0.0643516698,0.0529324936,0.0449552108,0.0390674790,0.0345433734,0.0309583266,0.0280474521,0.0256369254,0.0236079498,0.0218765783,0.0203818073,0.0190782396,0.0179313940,0.0169146101,0.0160069502,0.0151917416,0.0144555436,0.0137874006,0.0131782929,0.0126207271,0.0121084267,0.0116360945,0.0111992288,0.0107939794,0.0104170342,0.0100655278,0.0097369691,0.0094291820,0.0091402571,0.0088685120,0.0086124586,0.0083707759,0.0081422872,0.0079259408,0.0077207937,0.0075259983,0.0073407904,0.0071644791,0.0069964385,0.0068360999,0.0066829457,0.0065365036,0.0063963418,0.0062620647,0.0061333094,0.0060097422,0.0058910556,0.0057769662,0.0056672118,0.0055615500,
